City,ft,bt,No_of_Owners,Car_Model,Model_Year,Car_Price,Insurance Validity,Mileage(kmpl),Brand,Mileage_Category,Transmission_Manual
1,4,2,1,179,2018,620000.0,2,0.5974253949678175,19,0,0
1,4,2,1,184,2015,395000.0,2,0.4622586307782329,19,2,1
1,4,2,1,157,2017,580000.0,8,0.6085430076067876,19,0,1
1,1,8,0,180,2009,310000.0,3,0.48566413107080175,19,2,1
1,4,7,1,302,2021,1450000.0,2,0.5313048566413107,30,2,1
1,4,8,1,87,2016,525000.0,2,0.47396138092451745,10,2,0
1,4,2,3,179,2013,410000.0,2,0.665886483323581,19,0,1
1,4,2,1,66,2021,865000.0,2,0.35693387946167354,9,1,1
1,4,2,1,77,2019,581000.0,7,0.4622586307782329,10,2,1
1,4,8,1,275,2017,518000.0,7,0.5441778818022235,28,2,1
1,4,2,1,157,2019,790000.0,2,0.5008777062609712,19,2,0
1,4,2,2,157,2016,547000.0,8,0.6085430076067876,19,0,1
1,1,2,1,54,2014,300000.0,8,0.526623756582797,7,2,1
1,4,2,1,273,2016,407000.0,8,0.7513165593914569,28,0,1
1,4,7,2,69,2019,692000.0,7,0.38033937975424237,9,1,1
1,4,2,1,179,2015,455000.0,8,0.5974253949678175,19,0,1
1,4,2,1,155,2016,295000.0,2,0.6869514335868928,19,0,1
1,4,8,2,63,2014,680000.0,2,0.4095962551199531,9,2,0
1,1,4,1,165,2017,985000.0,8,0.7911059098888239,19,0,1
1,4,2,2,89,2014,340000.0,8,0.5476887068461088,10,2,1
1,1,2,1,258,2007,100000.0,8,0.3627852545348157,28,1,1
1,1,4,1,289,2012,1050000.0,8,0.11644236395552954,29,1,1
1,1,8,2,260,2013,183000.0,8,0.8191925102399064,28,0,1
1,4,2,1,300,2016,660000.0,2,0.30427150380339374,30,1,1
1,4,8,2,59,2014,403000.0,2,0.4095962551199531,9,2,1
1,4,2,3,157,2017,563000.0,7,0.6085430076067876,19,0,1
1,4,2,1,184,2016,436000.00000000006,2,0.5564657694558223,19,2,0
1,4,8,1,163,2017,681000.0,2,0.47513165593914575,19,2,0
1,4,2,1,184,2023,590000.0,8,0.7811585722644822,19,0,1
1,1,2,1,157,2016,632000.0,2,0.9590403744880048,19,0,1
1,1,7,1,183,2019,890000.0,8,0.7782328847279111,19,0,0
1,1,8,2,59,2018,726000.0,2,0.7489760093622001,9,0,0
1,1,8,1,180,2015,551000.0,2,0.9122293739028672,19,0,1
1,4,2,1,90,2019,850000.0,8,0.3744880046811,10,1,0
1,4,2,2,156,2018,382000.0,8,0.7577530719719133,19,0,1
1,1,8,1,180,2017,765000.0,2,0.48566413107080175,19,2,1
1,4,2,2,188,2010,195000.0,2,0.4681100058513751,19,2,1
1,4,2,1,238,2018,390000.0,2,0.7027501462843769,26,0,1
1,1,2,1,77,2018,480000.0,8,0.7606787595084844,10,0,1
1,1,2,1,179,2013,455000.0,2,0.6963136337039203,19,0,1
1,1,4,1,290,2016,1750000.0,2,0.0210649502633119,29,1,0
1,1,2,2,300,2015,520000.0,8,0.534815681685196,30,2,1
1,4,7,2,69,2017,782000.0,8,0.38033937975424237,9,1,1
1,1,8,2,87,2018,611000.0,8,0.842598010532475,10,0,1
1,1,7,2,285,2015,1700000.0,2,0.1170275014628438,29,1,1
1,1,8,1,180,2014,515000.00000000006,7,0.7255705090696313,19,0,1
1,4,2,1,179,2022,679000.0,2,0.665886483323581,19,0,1
1,4,8,1,180,2012,410000.0,8,0.4681100058513751,19,2,1
1,1,7,1,142,2019,798000.0,8,0.43826799297834984,18,2,1
1,4,7,1,108,2022,945000.0,2,0.43300175541252195,14,2,1
1,1,7,1,236,2018,885000.0,7,0.5032182562902282,26,2,1
1,4,2,1,90,2018,574000.0,9,0.4447045055588065,10,2,1
1,1,7,1,69,2018,710000.0,2,0.8484493856056173,9,0,1
1,4,2,1,81,2022,620000.0,8,0.5441778818022235,10,2,0
1,1,2,1,27,2016,225000.0,8,0.844938560561732,3,0,1
1,1,7,1,73,2018,1150000.0,8,0.5073142188414278,10,2,1
1,4,2,1,39,2018,285000.0,8,0.684610883557636,5,0,1
1,4,8,0,63,2015,445000.0,6,0.3744880046811,9,1,1
1,4,8,2,63,2015,550000.0,2,0.3744880046811,9,1,1
1,1,2,2,54,2011,200000.0,8,0.526623756582797,7,2,1
1,4,7,2,246,2021,1300000.0,8,0.3627852545348157,27,1,0
1,4,7,2,236,2018,678000.0,7,0.1866588648332358,26,1,1
1,4,2,2,284,2012,310000.0,8,0.4271503803393798,29,2,1
1,4,7,1,73,2022,1825000.0,2,0.48399837731360973,10,2,0
1,1,2,1,179,2013,431000.0,2,0.6963136337039203,19,0,1
1,4,8,1,305,2016,728000.0,7,0.4207138677589234,30,2,0
1,4,2,0,156,2015,225000.0,6,0.7577530719719133,19,0,1
1,1,7,1,183,2016,861000.0,2,0.7782328847279111,19,0,1
1,4,2,1,300,2017,780000.0,8,0.36337039204212995,30,1,0
1,1,7,1,73,2020,1478000.0,7,0.48399837731360973,10,2,1
1,1,7,2,142,2016,695000.0,7,0.43826799297834984,18,2,1
1,1,7,1,183,2018,800000.0,2,0.7782328847279111,19,0,1
1,1,8,2,86,2012,420000.0,8,0.6623756582796957,10,0,1
1,4,2,1,179,2011,290000.0,2,0.2984201287302517,19,1,1
1,1,8,1,248,2005,100000.0,8,0.4505558806319484,27,2,1
1,0,2,1,273,2022,650000.0,8,0.9063779988297248,28,0,1
1,1,8,1,49,2017,500000.0,8,0.8677589233469866,7,0,1
1,4,8,1,63,2019,790000.0,8,0.3744880046811,9,1,0
1,1,7,1,50,2018,900000.0,2,0.626097132826214,7,0,1
1,4,2,2,300,2016,568000.0,7,0.30427150380339374,30,1,1
1,1,8,1,59,2015,461000.00000000006,7,0.866003510825044,9,0,1
1,4,2,2,184,2016,400000.0,2,0.4622586307782329,19,2,1
1,4,8,1,75,2017,983000.0,7,0.21181977764774718,10,1,0
1,4,7,1,69,2017,739000.0,9,0.38033937975424237,9,1,1
1,4,2,1,238,2016,340000.0,2,0.8291398478642483,26,0,1
1,4,2,3,160,2016,366000.0,7,0.7080163838502048,19,0,1
1,4,8,2,68,2009,300000.0,8,0.1053247513165595,9,1,1
1,4,2,3,179,2013,368000.0,2,0.665886483323581,19,0,1
1,4,8,2,305,2011,346000.0,7,0.2363955529549444,30,1,1
1,4,2,2,66,2016,450000.0,2,0.4505558806319484,9,2,1
1,4,2,1,160,2016,450000.0,2,0.7080163838502048,19,0,1
1,1,2,1,66,2016,590000.0,8,0.9537741369221767,9,0,1
1,4,2,1,82,2006,185000.0,8,0.3510825043885313,10,1,1
1,4,8,1,63,2008,200000.0,8,0.3510825043885313,9,1,1
1,4,2,1,77,2013,300000.0,8,0.4622586307782329,10,2,1
1,4,2,1,175,2010,150000.0,8,0.5909888823873611,19,0,1
1,4,2,4,45,2014,180000.0,8,0.2750146284376829,6,1,1
1,4,2,1,287,2020,843000.0,8,0.5008777062609712,29,2,0
1,4,2,1,89,2012,300000.0,2,0.5476887068461088,10,2,1
1,4,2,1,78,2021,560000.0,8,0.5675833820947923,10,0,1
1,4,2,2,300,2020,744000.0,7,0.3943826799297835,30,1,1
1,4,8,2,63,2013,419000.00000000006,2,0.339379754242247,9,1,0
1,4,7,1,107,2020,1369000.0,2,0.339379754242247,14,1,1
1,4,2,1,89,2016,380000.0,2,0.5155061439438268,10,2,1
1,4,4,1,243,2021,661000.0,7,0.526623756582797,26,2,1
1,4,7,2,133,2017,320000.0,8,0.41837331772966635,18,2,1
1,4,2,2,74,2014,200000.0,8,0.5909888823873611,10,0,1
1,4,8,5,86,2008,145000.0,8,0.1696898771211235,10,1,1
1,4,2,3,300,2013,325000.0,8,0.32007021650087764,30,1,1
1,4,2,4,153,2011,200000.0,8,0.34991222937390287,19,1,0
1,4,7,1,246,2022,1300000.0,8,0.3627852545348157,27,1,0
1,4,8,3,305,2012,232000.0,8,0.28086600351082514,30,1,1
1,4,7,1,302,2021,1639000.0,7,0.40257460503218245,30,1,1
1,4,2,1,273,2020,536000.0,8,0.46869514335868934,28,2,1
1,1,2,1,54,2012,230000.0,2,0.8677589233469866,7,0,1
1,4,2,1,238,2016,357000.0,8,0.8291398478642483,26,0,1
1,4,8,1,163,2020,786000.0,7,0.6179052077238151,19,0,1
1,4,8,2,305,2013,410000.0,8,0.29783499122293744,30,1,1
1,4,7,2,69,2018,607000.0,2,0.38033937975424237,9,1,1
1,4,7,1,293,2022,1150000.0,2,0.45406670567583396,29,2,0
1,4,2,1,66,2017,684000.0,2,0.4681100058513751,9,2,0
1,4,2,1,238,2022,451000.0,7,0.6582796957284963,26,0,1
1,4,4,1,165,2019,985000.0,8,0.48800468110005857,19,2,1
1,1,7,1,265,2021,800000.0,8,0.6143943826799297,28,0,1
1,1,8,2,86,2012,450000.0,8,0.7548273844353423,10,0,1
1,1,2,1,300,2021,785000.0,2,0.6477472205968403,30,0,1
1,1,8,1,49,2015,415000.00000000006,2,0.8677589233469866,7,0,1
1,4,2,1,82,2007,150000.0,8,0.48399837731360973,10,2,1
1,1,8,2,1,2016,1500000.0,8,0.5488589818607373,1,2,0
1,4,2,3,54,2011,170000.0,8,0.2691632533645406,7,1,1
1,4,4,1,165,2022,1000000.0,2,0.29373902867173785,19,1,1
1,4,2,3,78,2020,570000.0,8,0.5675833820947923,10,0,0
1,4,2,1,157,2018,638000.0,8,0.6085430076067876,19,0,0
1,4,7,1,50,2018,674000.0,7,0.22235225277940318,7,1,0
1,4,8,3,177,2010,200000.0,8,0.2340550029256876,19,1,1
1,4,2,1,155,2021,433000.0,9,0.6465769455822118,19,0,1
1,4,2,1,238,2020,518000.0,2,0.6436512580456407,26,0,0
1,1,2,2,54,2011,175000.0,8,0.526623756582797,7,2,1
1,4,7,1,239,2021,840000.0,2,0.555880631948508,26,2,1
1,4,2,1,175,2012,295000.0,2,0.5909888823873611,19,0,1
1,4,2,1,54,2021,740000.0,2,0.29256875365710944,7,1,0
1,4,2,1,160,2017,520000.0,2,0.8332358104154475,19,0,1
1,4,5,1,164,2021,470000.0,8,0.29900526623756585,19,1,1
1,1,2,3,175,2015,200000.0,8,0.713867758923347,19,0,1
1,1,2,0,179,2013,395000.0,3,0.6963136337039203,19,0,1
1,1,2,1,134,2016,350000.0,2,0.8379169104739613,18,0,1
1,4,8,2,163,2015,550000.0,2,0.47513165593914575,19,2,0
1,4,8,1,278,2015,400000.0,2,0.38443534230544174,28,1,1
1,4,8,0,59,2019,640000.0,6,0.4681100058513751,9,2,0
1,1,2,0,258,2009,135000.0,3,0.3510825043885313,28,1,1
1,4,2,0,89,2008,170000.0,6,0.5476887068461088,10,2,1
1,4,2,0,89,2008,195000.0,6,0.5155061439438268,10,2,1
1,4,2,1,39,2019,312000.0,8,0.684610883557636,5,0,1
1,4,2,1,155,2020,383000.0,7,0.6465769455822118,19,0,1
1,1,8,0,305,2010,310000.0,3,0.5582211819777648,30,2,1
1,4,2,1,90,2019,590000.0,8,0.4447045055588065,10,2,1
1,4,2,1,172,2022,758000.0,9,0.5787009947337626,19,0,0
1,4,2,2,66,2015,480000.0,2,0.42129900526623765,9,2,1
1,1,7,1,50,2018,794000.0,2,0.7021650087770627,7,0,1
1,4,8,2,63,2020,1069000.0,2,0.4447045055588065,9,2,1
1,4,2,1,238,2016,327000.0,7,0.8291398478642483,26,0,1
1,4,8,1,59,2015,425000.0,2,0.4447045055588065,9,2,1
1,1,2,1,134,2017,435000.0,8,0.8379169104739613,18,0,1
1,4,8,2,305,2014,330000.0,2,0.2363955529549444,30,1,1
1,4,8,1,63,2017,800000.0,2,0.3744880046811,9,1,1
1,4,2,1,77,2016,495000.0,2,0.4622586307782329,10,2,0
1,4,2,1,179,2015,475000.0,2,0.4447045055588065,19,2,1
1,1,7,2,69,2018,700000.0,8,0.8484493856056173,9,0,1
1,4,7,1,50,2018,785000.0,8,0.3510825043885313,7,1,1
1,4,2,1,253,2021,795000.0,7,0.4125219426565244,28,2,1
1,4,8,2,59,2014,415000.00000000006,2,0.4447045055588065,9,2,1
1,4,8,1,180,2017,660000.0,2,0.5974253949678175,19,0,0
1,4,7,2,50,2015,543000.0,7,0.2709186658864834,7,1,0
1,1,2,1,66,2017,650000.0,8,0.9537741369221767,9,0,1
1,1,7,3,147,2017,1129000.0,2,0.29256875365710944,18,1,0
1,4,2,1,89,2010,270000.0,8,0.5476887068461088,10,2,1
1,4,8,2,275,2018,557000.0,7,0.5441778818022235,28,2,0
1,4,2,2,77,2016,441000.0,7,0.4622586307782329,10,2,1
1,1,2,1,48,2015,340000.0,2,0.5441778818022235,6,2,1
1,4,2,1,300,2021,1000000.0,7,0.42363955529549446,30,2,1
1,1,2,1,300,2010,295000.0,2,0.6477472205968403,30,0,1
1,4,2,1,82,2009,165000.0,2,0.4049151550614395,10,2,1
1,1,2,2,258,2013,149000.0,2,0.8191925102399064,28,0,1
1,4,8,1,282,2013,475000.0,8,0.3861907548273845,29,1,1
1,4,2,4,226,2010,135000.0,8,0.41310708016383846,23,2,1
1,4,2,1,77,2015,430000.0,2,0.4622586307782329,10,2,1
1,4,2,2,184,2017,375000.0,8,0.6313633703920422,19,0,1
1,4,2,1,89,2008,145000.0,2,0.5155061439438268,10,2,1
1,4,2,3,77,2014,398000.0,2,0.4622586307782329,10,2,0
1,4,2,1,92,2021,1076000.0,7,0.5412521942656524,10,2,0
1,4,2,1,179,2015,430000.0,2,0.5974253949678175,19,0,1
1,4,2,2,89,2012,287000.0,2,0.5476887068461088,10,2,1
1,4,2,1,90,2014,495000.0,2,0.4447045055588065,10,2,1
1,4,2,1,74,2015,298000.0,9,0.5909888823873611,10,0,1
1,1,4,1,67,2014,425000.0,2,0.7723815096547689,9,0,1
1,4,8,2,63,2012,431000.0,2,0.339379754242247,9,1,1
1,4,2,1,90,2016,577000.0,2,0.4447045055588065,10,2,1
1,4,8,1,275,2018,600000.0,8,0.5441778818022235,28,2,0
1,4,2,1,89,2009,225000.0,8,0.5155061439438268,10,2,1
1,1,8,1,163,2017,675000.0,8,0.8899941486249269,19,0,1
1,1,7,1,101,2020,1475000.0,2,0.35693387946167354,13,1,1
1,1,8,3,137,2010,145000.0,2,0.4798127559976594,18,2,1
1,4,2,2,82,2005,100000.0,2,0.3510825043885313,10,1,1
1,4,8,1,59,2018,750000.0,8,0.4154476301930955,9,2,0
1,4,8,1,260,2010,150000.0,8,0.27150380339379754,28,1,1
1,1,2,2,27,2012,195000.0,8,0.844938560561732,3,0,1
1,4,8,3,63,2010,364000.0,2,0.3510825043885313,9,1,1
1,1,8,1,249,2018,729000.0,9,0.5927442949093037,27,0,1
1,1,8,1,59,2019,840000.0,2,0.5851375073142188,9,0,0
1,4,8,2,249,2016,680000.0,2,0.19309537741369232,27,1,0
1,4,4,1,38,2018,414000.0,2,0.4692802808660036,5,2,1
1,4,2,1,300,2014,380000.0,2,0.24926857811585723,30,1,1
1,4,4,1,38,2018,428000.0,8,0.4692802808660036,5,2,1
1,4,2,1,77,2014,465000.00000000006,8,0.4622586307782329,10,2,0
1,4,7,1,73,2018,1034000.0,8,0.1170275014628438,10,1,0
1,4,4,2,243,2021,772000.0,8,0.42129900526623765,26,2,0
1,4,8,1,296,2018,450000.0,8,0.3510825043885313,30,1,1
1,4,8,2,86,2010,210000.0,8,0.35166764189584565,10,1,1
1,4,8,1,180,2013,410000.0,8,0.6676418958455238,19,0,1
1,1,2,1,90,2012,325000.0,8,0.6377998829724986,10,0,1
1,4,8,1,59,2016,450000.0,8,0.4447045055588065,9,2,1
1,4,2,1,90,2012,280000.0,8,0.4447045055588065,10,2,1
1,4,2,1,184,2017,410000.0,8,0.5564657694558223,19,2,0
1,4,2,1,77,2016,520000.0,8,0.4622586307782329,10,2,0
1,1,2,1,300,2014,560000.0,2,0.534815681685196,30,2,1
1,4,8,2,295,2019,702000.0,7,0.35693387946167354,29,1,1
1,4,4,1,243,2021,656000.0,7,0.526623756582797,26,2,1
1,4,8,1,163,2015,525000.0,2,0.5693387946167349,19,0,1
1,4,2,2,156,2017,357000.0,2,0.7834991222937392,19,0,1
1,4,2,1,179,2017,512000.0,8,0.5500292568753656,19,2,1
1,4,2,1,89,2012,250000.0,2,0.5155061439438268,10,2,1
1,4,2,2,90,2018,700000.0,7,0.4447045055588065,10,2,1
1,1,7,1,50,2015,535000.0,2,0.7021650087770627,7,0,1
1,4,2,2,66,2017,641000.0,2,0.4681100058513751,9,2,0
1,4,7,2,133,2016,339000.0,2,0.41837331772966635,18,2,1
1,4,2,1,82,2009,170000.0,8,0.48399837731360973,10,2,1
1,4,2,1,184,2012,310000.0,2,0.5570509069631363,19,2,1
1,4,2,1,90,2018,725000.0,2,0.4447045055588065,10,2,1
1,4,8,3,31,2005,115000.0,2,0.3744880046811,3,1,1
1,1,7,1,142,2016,645000.0,2,0.43826799297834984,18,2,0
1,4,2,1,184,2017,440000.00000000006,2,0.5570509069631363,19,2,1
1,1,7,2,21,2013,1650000.0,2,0.29783499122293744,2,1,0
1,1,7,1,80,2014,975000.0,2,0.11761263897015795,10,1,0
1,1,7,1,34,2010,535000.0,8,0.22235225277940318,3,1,1
1,4,4,1,38,2018,433000.0,2,0.4692802808660036,5,2,1
1,4,7,1,236,2020,1045000.0,2,0.3171445289643068,26,1,1
1,1,7,2,141,2013,550000.0,8,0.10708016383850205,18,1,1
1,4,2,3,77,2015,411000.00000000006,8,0.4622586307782329,10,2,1
1,4,2,1,81,2019,518000.0,8,0.5441778818022235,10,2,0
1,1,4,1,30,2016,525000.0,2,0.42129900526623765,3,2,1
1,4,8,1,86,2016,647000.0,7,0.35166764189584565,10,1,1
1,1,8,2,307,2012,925000.0,8,0.29256875365710944,31,1,0
1,4,8,1,275,2020,645000.0,8,0.5441778818022235,28,2,1
1,4,2,1,39,2016,253000.0,2,0.684610883557636,5,0,1
1,1,7,2,223,2012,1025000.0,2,0.14628437682855477,22,1,1
1,1,7,1,223,2013,1175000.0,8,0.14628437682855477,22,1,1
1,1,2,2,300,2018,600000.0,2,0.534815681685196,30,2,1
1,4,8,1,87,2015,405000.0,8,0.47396138092451745,10,2,1
1,1,8,2,197,2011,1040000.0,2,0.28086600351082514,20,1,0
1,1,8,1,3,2012,1175000.0,8,0.3247513165593915,1,1,0
1,4,2,1,184,2015,385000.0,8,0.4622586307782329,19,2,1
1,1,4,1,290,2017,1750000.0,2,0.15681685196021067,29,1,1
1,4,2,1,89,2013,310000.0,8,0.5476887068461088,10,2,1
1,4,7,1,73,2016,916000.0,2,0.1170275014628438,10,1,0
1,1,2,1,253,2022,800000.0,7,0.7396138092451726,28,0,1
1,1,8,2,281,2011,475000.0,8,0.6102984201287301,29,0,1
1,4,2,1,287,2019,699000.0,2,0.6641310708016385,29,0,1
1,1,7,2,69,2017,714000.0,2,0.8484493856056173,9,0,1
1,4,8,1,59,2020,750000.0,2,0.4447045055588065,9,2,1
1,4,2,1,78,2020,626000.0,9,0.5675833820947923,10,0,1
1,4,8,1,63,2012,465000.00000000006,2,0.3744880046811,9,1,1
1,4,8,1,63,2021,1268000.0,9,0.4447045055588065,9,2,1
1,4,8,2,75,2017,805000.0000000001,7,0.21006436512580462,10,1,1
1,1,7,2,252,2011,475000.0,8,0.3902867173785841,27,1,1
1,1,8,1,249,2012,375000.0,8,0.555880631948508,27,2,1
1,4,2,1,176,2020,510000.0,8,0.626097132826214,19,0,1
1,4,2,1,157,2017,660000.0,8,0.6085430076067876,19,0,0
1,1,4,2,138,2011,495000.0,8,0.2574605032182563,18,1,1
1,4,8,1,305,2017,790000.0,2,0.4207138677589234,30,2,0
1,1,4,1,165,2013,690000.0,2,0.5716793446459919,19,0,1
1,1,8,1,17,2013,1450000.0,8,0.4166179052077238,2,2,0
1,1,8,1,296,2016,570000.0,8,0.6237565827969572,30,0,1
1,1,8,1,86,2018,827000.0,9,0.6436512580456407,10,0,1
1,4,8,2,282,2011,345000.0,8,0.3861907548273845,29,1,1
1,4,2,1,300,2019,650000.0,8,0.45523698069046226,30,2,1
1,4,2,2,155,2014,244000.0,7,0.6465769455822118,19,0,1
1,4,7,1,239,2021,815000.0,8,0.555880631948508,26,2,1
1,1,8,1,197,2011,1100000.0,2,0.28086600351082514,20,1,0
1,4,2,3,54,2012,210000.0,8,0.2691632533645406,7,1,1
1,4,4,1,38,2018,391000.0,8,0.4692802808660036,5,2,1
1,4,7,1,302,2022,1529000.0,2,0.5313048566413107,30,2,1
1,4,2,2,176,2021,549000.0,2,0.626097132826214,19,0,1
1,1,7,1,50,2018,860000.0,8,0.626097132826214,7,0,1
1,4,7,1,85,2021,1145000.0,8,0.4095962551199531,10,2,1
1,1,7,1,69,2017,790000.0,2,0.8484493856056173,9,0,1
1,4,7,1,246,2021,1650000.0,8,0.3627852545348157,27,1,0
1,1,2,1,77,2015,475000.0,8,0.7606787595084844,10,0,1
1,4,7,1,269,2021,828999.9999999999,9,0.4564072557050908,28,2,0
1,4,2,1,273,2020,648000.0,2,0.7513165593914569,28,0,0
1,4,8,2,305,2011,375000.0,2,0.19894675248683447,30,1,0
1,4,7,1,73,2016,964000.0,2,0.1170275014628438,10,1,0
1,4,2,2,74,2016,288000.0,2,0.5909888823873611,10,0,1
1,4,2,1,39,2019,340000.0,8,0.684610883557636,5,0,1
1,4,8,2,63,2018,906000.0,2,0.4095962551199531,9,2,0
1,4,2,2,90,2018,686000.0,2,0.3744880046811,10,1,0
1,4,2,1,238,2016,335000.0,2,0.8291398478642483,26,0,1
1,1,8,2,197,2014,1350000.0,2,0.22469280280866,20,1,0
1,4,8,1,279,2014,1800000.0,2,0.47747220596840256,29,2,0
1,4,8,1,163,2021,900000.0,8,0.564657694558221,19,0,1
1,4,8,1,86,2018,900000.0,8,0.3510825043885313,10,1,1
1,4,7,1,50,2019,890000.0,8,0.3510825043885313,7,1,1
1,4,2,3,90,2010,280000.0,8,0.3510825043885313,10,1,1
1,4,2,1,89,2010,265000.0,2,0.5476887068461088,10,2,1
1,1,7,1,107,2020,1200000.0,2,0.5734347571679345,14,0,1
1,4,2,2,157,2019,574000.0,2,0.6085430076067876,19,0,1
1,0,2,1,273,2022,711000.0,2,0.9063779988297248,28,0,1
1,4,2,1,90,2020,960000.0,2,0.5430076067875952,10,2,0
1,4,2,1,155,2016,273000.0,2,0.8016383850204797,19,0,1
1,4,8,2,59,2019,593000.0,2,0.49736688121708605,9,2,1
1,4,7,1,122,2020,1725000.0,8,0.17320070216500882,17,1,0
1,4,7,2,73,2018,844999.9999999999,7,0.1170275014628438,10,1,1
1,4,8,2,228,2011,300000.0,2,0.3481568168519602,23,1,1
1,1,2,1,78,2020,735000.0,2,0.8894090111176126,10,0,1
1,4,2,1,184,2016,407000.0,2,0.5564657694558223,19,2,0
1,4,2,1,160,2017,460000.0,8,0.6220011702750147,19,0,1
1,4,2,1,238,2018,360000.0,8,0.8291398478642483,26,0,1
1,4,7,1,122,2020,1650000.0,8,0.17320070216500882,17,1,0
1,4,2,1,66,2010,360000.0,2,0.29256875365710944,9,1,1
1,4,7,1,69,2018,700000.0,8,0.38033937975424237,9,1,1
1,4,2,1,154,2010,210000.0,8,0.5090696313633704,19,2,1
1,1,7,1,73,2022,1825000.0,8,0.48399837731360973,10,2,1
1,4,2,1,226,2017,485000.0,8,0.48800468110005857,23,2,0
1,1,8,2,296,2016,513000.0,9,0.6237565827969572,30,0,1
1,4,8,1,59,2016,520000.0,8,0.26331187829139846,9,1,0
1,4,2,3,238,2018,305000.0,2,0.8291398478642483,26,0,1
1,4,2,2,155,2015,238000.0,2,0.6465769455822118,19,0,1
1,1,7,2,50,2013,540000.0,2,0.684610883557636,7,0,1
1,4,4,1,38,2016,362000.0,2,0.4938560561732007,5,2,1
1,1,2,1,226,2017,460000.0,8,0.7068461088355763,23,0,1
1,4,2,1,160,2018,451000.0,2,0.8332358104154475,19,0,1
1,1,7,1,133,2017,442000.0,2,0.8379169104739613,18,0,1
1,1,8,2,4,2013,1480000.0,2,0.39087185488589815,1,1,0
1,1,8,1,59,2014,430000.0,2,0.866003510825044,9,0,1
1,4,7,1,85,2022,950000.0,8,0.48399837731360973,10,2,1
1,4,7,1,122,2021,1750000.0,8,0.2814511410181393,17,1,1
1,4,8,2,63,2010,365000.0,2,0.339379754242247,9,1,0
1,4,2,1,74,2015,287000.0,2,0.5909888823873611,10,0,1
1,4,8,2,180,2014,437000.0,2,0.6676418958455238,19,0,1
1,4,2,1,89,2011,310000.0,2,0.5476887068461088,10,2,1
1,4,2,1,184,2010,287000.0,2,0.4622586307782329,19,2,1
1,4,8,1,249,2021,1202000.0,9,0.30661205383265056,27,1,0
1,1,7,3,229,2015,515000.00000000006,8,0.46869514335868934,23,2,1
1,1,7,1,236,2016,665000.0,2,0.5190169689877121,26,2,1
1,4,2,1,155,2016,279000.0,7,0.6465769455822118,19,0,1
1,4,7,1,225,2021,766000.0,2,0.526623756582797,23,2,1
1,4,2,1,238,2019,380000.0,8,0.7027501462843769,26,0,1
1,4,8,1,296,2016,520000.0,8,0.4938560561732007,30,2,1
1,4,2,2,184,2010,260000.0,8,0.6313633703920422,19,0,1
1,1,7,2,285,2012,1475000.0,2,0.1170275014628438,29,1,1
1,4,2,1,61,2015,450000.0,8,0.4915155061439437,9,2,1
1,4,4,1,243,2023,840000.0,8,0.526623756582797,26,2,1
1,4,8,2,249,2019,710000.0,2,0.22469280280866,27,1,0
1,4,2,1,162,2018,459000.0,2,0.6220011702750147,19,0,0
1,4,7,1,50,2020,769000.0,2,0.2867173785839673,7,1,1
1,4,8,1,306,2022,1277000.0,7,0.4915155061439437,30,2,1
1,4,7,1,265,2021,969000.0,2,0.38443534230544174,28,1,1
1,4,2,1,253,2022,942000.0,2,0.4388531304856641,28,2,0
1,4,7,1,101,2018,1256000.0,2,0.29256875365710944,13,1,0
1,4,2,2,184,2013,288000.0,8,0.4622586307782329,19,2,1
1,4,2,1,90,2021,950000.0,8,0.526623756582797,10,2,1
1,4,2,2,156,2011,222000.00000000003,8,0.5804564072557051,19,0,1
1,4,2,1,154,2012,235000.0,8,0.5090696313633704,19,2,1
1,1,7,1,69,2017,890000.0,8,0.8484493856056173,9,0,1
1,1,7,1,50,2016,660000.0,2,0.626097132826214,7,0,1
1,1,8,2,59,2013,380000.0,2,0.866003510825044,9,0,1
1,1,8,1,249,2015,675000.0,2,0.6237565827969572,27,0,0
1,1,7,1,69,2021,971000.0,2,0.743124634289058,9,0,1
1,4,2,1,238,2019,352000.0,7,0.7027501462843769,26,0,1
1,1,7,1,183,2019,866000.0,9,0.7782328847279111,19,0,0
1,4,8,1,282,2016,508000.0,8,0.33820947922761857,29,1,1
1,4,2,3,90,2009,260000.0,2,0.4388531304856641,10,2,1
1,1,7,1,183,2016,796000.0,2,0.7782328847279111,19,0,1
1,4,2,1,77,2016,434000.0,2,0.4622586307782329,10,2,1
1,4,7,1,269,2021,782000.0,2,0.4564072557050908,28,2,0
1,4,2,1,90,2021,1090000.0,8,0.5430076067875952,10,2,0
1,1,2,2,27,2013,350000.0,8,0.844938560561732,3,0,1
1,1,8,4,4,2013,995000.0,8,0.2088940901111762,1,1,0
1,4,8,1,306,2022,1621000.0,2,0.4166179052077238,30,2,0
1,4,2,1,37,2019,471000.0,8,0.502633118782914,5,2,0
1,4,7,1,119,2021,1689999.9999999998,8,0.22527794031597426,17,1,0
1,4,4,1,38,2019,396000.0,2,0.4692802808660036,5,2,1
1,4,2,3,90,2011,301000.0,8,0.3510825043885313,10,1,1
1,4,7,1,107,2019,1490000.0,8,0.30427150380339374,14,1,0
1,4,2,2,37,2019,393000.0,2,0.5166764189584551,5,2,1
1,4,2,1,300,2018,555000.0,8,0.45523698069046226,30,2,1
1,4,7,1,50,2019,990000.0,8,0.22235225277940318,7,1,0
