City,ft,bt,Transmission,No_of_Owners,Car_Model,Model_Year,Car_Price,Insurance Validity,Mileage(kmpl)
Delhi,Petrol,Sedan,Manual,1,Hyundai Verna,2021,950000.0,Comprehensive,17.7
Delhi,Diesel,Sedan,Manual,3,Hyundai Verna,2016,500000.0,Third Party insurance,23.9
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2019,608000.0,Comprehensive,21.4
Delhi,Petrol,Hatchback,Manual,2,Hyundai Grand i10,2017,423000.00000000006,Comprehensive,18.9
Delhi,Petrol,Hatchback,Automatic,2,Volkswagen Polo,2018,800000.0,Third Party insurance,17.21
Delhi,Petrol,Sedan,Manual,1,Hyundai Verna,2019,922000.0000000001,Zero Dep,17
Delhi,Petrol,Hatchback,Manual,2,Hyundai Grand i10,2017,433000.0,Third Party insurance,18.9
Delhi,Diesel,SUV,Manual,1,Ford Ecosport,2018,525000.0,Third Party insurance,21.7
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2017,526000.0,Zero Dep,21.4
Delhi,Diesel,SUV,Manual,1,Mahindra TUV 300,2019,655000.0,Third Party insurance,18.49
Delhi,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2018,459000.0,Third Party,18.9
Delhi,Diesel,SUV,Automatic,1,Audi Q3,2015,1450000.0,Third Party insurance,15.73
Delhi,Petrol,Sedan,Automatic,1,Toyota Yaris,2020,865000.0,Third Party insurance,17.8
Delhi,Petrol,Hatchback,Manual,1,Maruti Ignis,2022,550000.0,Third Party insurance,20.89
Delhi,Diesel,Sedan,Automatic,1,Hyundai Verna,2018,1125000.0,Third Party insurance,22
Delhi,Petrol,SUV,Automatic,1,MG Hector,2020,1500000.0,Third Party insurance,13.96
Delhi,Petrol,Hatchback,Manual,1,Honda Jazz,2012,261000.0,Third Party insurance,16.7
Delhi,Petrol,MUV,Automatic,1,Maruti Ertiga,2019,950000.0,Third Party insurance,18.69
Delhi,Petrol,MUV,Manual,1,Maruti Ertiga,2013,484999.99999999994,Third Party insurance,16.02
Delhi,Cng,Hatchback,Manual,1,Maruti Wagon R,2021,509999.99999999994,Not Available,32.52
Delhi,Diesel,Sedan,Automatic,1,Mercedes-Benz C-Class,2015,2500000.0,Third Party insurance,19.27
Delhi,Diesel,SUV,Manual,1,Mahindra XUV500,2014,664000.0,Third Party insurance,15.1
Delhi,Petrol,Hatchback,Manual,2,Maruti Ritz,2014,284000.0,Third Party,18.5
Delhi,Petrol,Hatchback,Automatic,1,Maruti Ignis,2018,520000.0,Zero Dep,20.89
Delhi,Petrol,Hatchback,Manual,1,Hyundai i20,2018,590000.0,Comprehensive,18.6
Delhi,Petrol,Sedan,Manual,1,Skoda Rapid,2018,655000.0,Third Party,15.41
Delhi,Petrol,Sedan,Manual,1,Tata Tigor,2021,699000.0,Zero Dep,19.28
Delhi,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2015,395000.0,Comprehensive,18.9
Delhi,Petrol,Sedan,Manual,1,Toyota Etios,2011,217000.0,Comprehensive,17.6
Delhi,Petrol,Sedan,Automatic,1,Skoda Superb,2015,940000.0,Comprehensive,13.7
Delhi,Petrol,SUV,Manual,1,Hyundai Creta,2016,886999.9999999999,Third Party,13
Delhi,Petrol,Sedan,Manual,2,Maruti Swift Dzire,2016,480000.0,Third Party insurance,20.85
Delhi,Petrol,MUV,Manual,1,Honda Mobilio,2014,425000.0,Third Party insurance,17.3
Delhi,Cng,Hatchback,Manual,1,Hyundai Grand i10,2018,495000.0,Comprehensive,18.9
Delhi,Petrol,Sedan,Manual,2,Maruti Ciaz,2015,550000.0,Third Party insurance,20.73
Delhi,Petrol,Hatchback,Manual,1,Hyundai i10,2011,137000.0,Third Party insurance,19.81
Delhi,Petrol,Sedan,Automatic,1,Honda City,2015,565000.0,Comprehensive,18
Delhi,Petrol,SUV,Automatic,1,Kia Seltos,2019,1290000.0,Comprehensive,16.8
Delhi,Petrol,Hatchback,Automatic,2,Maruti Celerio,2017,355000.0,Comprehensive,23.1
Delhi,Petrol,Sedan,Manual,1,Hyundai Xcent,2015,386000.0,Third Party,19.1
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2018,513999.99999999994,Zero Dep,21.4
Delhi,Petrol,Sedan,Manual,2,Hyundai Verna,2012,325000.0,Third Party,17.01
Delhi,Petrol,Hatchback,Manual,1,Hyundai i20 Active,2015,508000.0,Comprehensive,17.19
Delhi,Petrol,Hatchback,Manual,2,Maruti Swift,2018,567000.0,Comprehensive,22.38
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2022,670000.0,Third Party insurance,21.01
Delhi,Petrol,Sedan,Automatic,1,Maruti Ciaz,2018,760000.0,Third Party,20.28
Delhi,Diesel,MUV,Automatic,1,Kia Carnival,2022,3350000.0,Third Party insurance,14.11
Delhi,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,398000.0,Zero Dep,18.9
Delhi,Petrol,Sedan,Manual,1,Honda Amaze,2017,484999.99999999994,Comprehensive,19.5
Delhi,Petrol,Hatchback,Manual,3,Honda Jazz,2009,135000.0,Third Party insurance,16
Delhi,Petrol,SUV,Automatic,3,Ford Ecosport,2013,300000.0,Third Party insurance,16.5
Delhi,Petrol,Sedan,Manual,1,Honda Amaze,2018,525000.0,Third Party insurance,18.6
Delhi,Petrol,Hatchback,Manual,1,Tata Tiago,2016,375000.0,Comprehensive,23.84
Delhi,Petrol,Sedan,Manual,3,Honda City,2009,130000.0,Third Party insurance,17
Delhi,Diesel,SUV,Manual,1,Honda WR-V,2017,595000.0,Third Party insurance,25.5
Delhi,Petrol,Hatchback,Manual,1,Maruti Wagon R,2010,200000.0,Third Party insurance,18.9
Delhi,Diesel,Hatchback,Manual,1,Hyundai i20,2019,531000.0,Third Party insurance,22.54
Delhi,Petrol,Hatchback,Manual,3,Maruti Wagon R,2009,150000.0,Third Party insurance,18.9
Delhi,Diesel,SUV,Automatic,1,Mahindra Thar,2021,1625000.0,Comprehensive,
Delhi,Cng,Hatchback,Manual,1,Maruti Wagon R,2019,503000.0,Zero Dep,33.54
Delhi,Petrol,Hatchback,Manual,1,Tata Altroz,2021,861999.9999999999,Zero Dep,18.05
Delhi,Petrol,Sedan,Manual,1,Toyota Corolla Altis,2017,880000.0000000001,Third Party insurance,14.28
Delhi,Petrol,Hatchback,Manual,1,Maruti Wagon R,2014,272000.0,Third Party insurance,20.51
Delhi,Petrol,Sedan,Automatic,1,Maruti Ciaz,2016,627000.0,Third Party insurance,19.12
Delhi,Petrol,Sedan,Automatic,1,Mercedes-Benz CLA,2018,2850000.0,Third Party insurance,15.04
Delhi,Petrol,Hatchback,Manual,1,Maruti Ignis,2017,428000.0,Comprehensive,20.89
Delhi,Petrol,Sedan,Manual,1,Tata Manza,2012,175000.0,Third Party insurance,13.7
Delhi,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,413999.99999999994,Comprehensive,18.9
Delhi,Petrol,Hatchback,Automatic,1,Tata Tiago,2019,509999.99999999994,Third Party insurance,23.84
Delhi,Petrol,Hatchback,Manual,1,Honda Jazz,2016,550000.0,Third Party insurance,18.7
Delhi,Diesel,MUV,Automatic,1,Toyota Innova Crysta,2022,2341000.0,Third Party insurance,12
Delhi,Petrol,Hatchback,Manual,1,Maruti Alto K10,2013,170000.0,Third Party insurance,20.92
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2017,450000.0,Comprehensive,21.01
Delhi,Petrol,Sedan,Manual,3,Toyota Corolla Altis,2009,110000.00000000001,Third Party insurance,14.53
Delhi,Diesel,Hatchback,Manual,2,Nissan Micra,2014,200000.0,Third Party insurance,23.08
Delhi,Petrol,Hatchback,Manual,1,Maruti Wagon R,2006,3300000.0,Third Party insurance,18.9
Delhi,Petrol,Hatchback,Manual,2,Mahindra KUV 100 NXT,2018,350000.0,Third Party insurance,18.15
Delhi,Diesel,SUV,Manual,1,Renault Duster,2016,409999.99999999994,Third Party insurance,19.87
Delhi,Petrol,Sedan,Manual,2,Toyota Corolla Altis,2012,500000.0,Third Party insurance,14.53
Delhi,Petrol,Hatchback,Automatic,2,Maruti Baleno,2018,543000.0,Zero Dep,21.4
Delhi,Petrol,Hatchback,Manual,1,Hyundai i20,2017,513999.99999999994,Zero Dep,18.6
Delhi,Diesel,SUV,Automatic,1,Audi Q5,2014,1150000.0,Third Party insurance,14.16
Delhi,Diesel,Sedan,Manual,1,Volkswagen Vento,2018,747000.0,Comprehensive,22.27
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2019,593000.0,Zero Dep,21.4
Delhi,Diesel,SUV,Manual,1,Mahindra XUV500,2014,900000.0,Third Party insurance,15.1
Delhi,Petrol,Hatchback,Manual,1,Hyundai i20 Active,2018,539000.0,Comprehensive,17.19
Delhi,Petrol,Sedan,Manual,1,Volkswagen Vento,2014,335000.0,Third Party insurance,15.04
Delhi,Petrol,Hatchback,Manual,2,Honda Jazz,2019,594000.0,Comprehensive,18.2
Delhi,Petrol,Sedan,Manual,1,Hyundai Verna,2019,910000.0,Third Party,19.1
Delhi,Petrol,SUV,Manual,1,Mahindra XUV700,2021,1925000.0,Comprehensive,
Delhi,Petrol,Sedan,Automatic,1,Mercedes-Benz C-Class,2023,6000000.0,Comprehensive,16.9
Delhi,Petrol,MUV,Automatic,1,Renault Triber,2021,760000.0,Third Party insurance,18.2
Delhi,Diesel,SUV,Manual,1,Maruti Vitara Brezza,2016,490000.00000000006,Third Party insurance,24.3
Delhi,Petrol,Hatchback,Manual,1,Hyundai i20,2017,521000.0,Comprehensive,18.6
Delhi,Petrol,SUV,Automatic,1,Jeep Compass,2019,1400000.0,Third Party insurance,16
Delhi,Diesel,SUV,Manual,1,Kia Seltos,2019,900000.0,Third Party insurance,20.8
Delhi,Diesel,SUV,Manual,1,Mahindra Scorpio,2015,950000.0,Third Party insurance,15.4
Delhi,Diesel,SUV,Automatic,2,Mercedes-Benz GLS,2017,5500000.0,Comprehensive,11
Delhi,Petrol,Sedan,Manual,1,Skoda Rapid,2020,765000.0,Third Party insurance,18.97
Delhi,Petrol,Sedan,Manual,1,Hyundai Xcent,2017,555000.0,Zero Dep,20.14
Delhi,Petrol,Sedan,Manual,1,Hyundai Xcent,2017,476999.99999999994,Third Party,20.14
Delhi,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2015,341000.0,Third Party insurance,18.9
Delhi,Petrol,Hatchback,Automatic,1,Maruti Celerio,2019,476000.0,Zero Dep,23.1
Delhi,Petrol,Sedan,Automatic,1,Maruti Swift Dzire,2018,611000.0,Zero Dep,21.21
Delhi,Diesel,SUV,Automatic,2,Hyundai Creta,2016,790000.0,Comprehensive,17.01
Delhi,Petrol,Hatchback,Manual,2,Hyundai i20,2016,513000.0,Third Party,18.6
Delhi,Diesel,SUV,Manual,1,Hyundai Creta,2017,825000.0,Comprehensive,19.67
Delhi,Petrol,Hatchback,Manual,2,Honda Jazz,2018,584000.0,Third Party,18.7
Delhi,Petrol,Sedan,Manual,1,Toyota Corolla Altis,2014,665000.0,Third Party,14.28
Delhi,Petrol,Sedan,Automatic,1,BMW 5 Series,2021,6350000.0,Comprehensive,15.01
Delhi,Diesel,SUV,Automatic,2,Audi Q7,2017,4600000.0,Comprehensive,14.75
Delhi,Petrol,Sedan,Manual,1,Honda Amaze,2017,475000.0,Third Party insurance,17.8
Delhi,Petrol,Sedan,Manual,2,Hyundai Xcent,2015,330000.0,Third Party insurance,19.1
Delhi,Diesel,Sedan,Automatic,1,Honda Amaze,2018,635000.0,Third Party insurance,23.8
Delhi,Diesel,SUV,Manual,1,Nissan Terrano,2014,399000.0,Third Party insurance,19.01
Delhi,Petrol,Sedan,Manual,2,Maruti Swift Dzire,2014,420000.0,Third Party insurance,19.1
Delhi,Diesel,SUV,Manual,1,Ford Ecosport,2016,459999.99999999994,Comprehensive,21.7
Delhi,Petrol,SUV,Automatic,1,Jeep Compass,2021,2375000.0,Third Party,14.1
Delhi,Petrol,Sedan,Manual,1,Maruti Ciaz,2018,720000.0,Third Party,21.56
Delhi,Petrol,Sedan,Automatic,1,Honda City,2017,846000.0000000001,Zero Dep,18
Delhi,Diesel,Sedan,Manual,1,Volkswagen Jetta,2012,500000.0,Third Party insurance,19.33
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2017,471000.0,Zero Dep,21.4
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2016,446000.0,Zero Dep,21.4
Delhi,Petrol,Hatchback,Automatic,1,Renault KWID,2018,365000.0,Comprehensive,24.04
Delhi,Petrol,Hatchback,Manual,1,Maruti Celerio,2017,354000.0,Zero Dep,25.24
Delhi,Petrol,SUV,Automatic,1,Volkswagen Taigun,2022,1650000.0,Comprehensive,17.88
Delhi,Petrol,SUV,Automatic,1,Ford Ecosport,2019,877999.9999999999,Zero Dep,14.8
Delhi,Petrol,Sedan,Automatic,1,Mercedes-Benz C-Class,2015,1910000.0000000002,Comprehensive,11.7
Delhi,Petrol,Hatchback,Manual,1,Maruti Swift,2020,525000.0,Third Party insurance,21.21
Delhi,Diesel,SUV,Manual,1,Ford Ecosport,2020,830000.0000000001,Third Party insurance,23
Delhi,Petrol,Sedan,Manual,2,Nissan Sunny,2012,200000.0,Third Party insurance,16.95
Delhi,Petrol,Sedan,Automatic,1,Honda City,2022,1345000.0,Third Party insurance,18.3
Delhi,Petrol,Sedan,Automatic,1,Honda City,2022,1345000.0,Third Party insurance,18.3
Delhi,Petrol,Hatchback,Manual,2,Maruti Wagon R,2017,350000.0,Third Party insurance,20.51
Delhi,Diesel,SUV,Automatic,1,Audi Q7,2018,5495000.0,Comprehensive,14.75
Delhi,Diesel,SUV,Automatic,1,Ford Endeavour,2018,2300000.0,Third Party insurance,10.91
Delhi,Diesel,SUV,Automatic,1,Toyota Fortuner,2015,1600000.0,Comprehensive,12.55
Delhi,Petrol,Sedan,Automatic,1,Mercedes-Benz CLA,2018,2890000.0,Comprehensive,15.04
Delhi,Petrol,Sedan,Manual,1,Honda City,2016,746000.0,Zero Dep,17.8
Delhi,Diesel,SUV,Manual,1,Ford Ecosport,2018,639000.0,Zero Dep,23
Delhi,Diesel,SUV,Automatic,2,Toyota Fortuner,2015,1449000.0,Third Party insurance,12.55
Delhi,Petrol,Sedan,Automatic,2,Maruti Ciaz,2018,736000.0,Third Party,20.28
Delhi,Cng,Hatchback,Manual,1,Tata Tiago,2022,749000.0,Comprehensive,26.49
Delhi,Diesel,SUV,Manual,1,Mahindra XUV700,2022,2750000.0,Zero Dep,
Delhi,Diesel,SUV,Manual,2,Renault Duster,2019,693000.0,Zero Dep,19.87
Delhi,Petrol,Hatchback,Automatic,1,Nissan Micra,2013,275000.0,Third Party insurance,19.34
Delhi,Petrol,Hatchback,Manual,1,Hyundai Santro,2019,475000.0,Zero Dep,20.3
Delhi,Diesel,SUV,Automatic,1,Ford Endeavour,2017,2300000.0,Comprehensive,10.91
Delhi,Petrol,Hatchback,Manual,4,Hyundai i10,2010,150000.0,Third Party insurance,19.81
Delhi,Petrol,Sedan,Automatic,1,Honda City,2015,665000.0,Comprehensive,18
Delhi,Petrol,Hatchback,Manual,3,Hyundai i20,2011,225000.0,Comprehensive,17
Delhi,Petrol,SUV,Automatic,1,Toyota Fortuner,2021,3500000.0,Zero Dep,10.26
Delhi,Diesel,SUV,Manual,1,Maruti Vitara Brezza,2018,850000.0,Third Party insurance,24.3
Delhi,Petrol,SUV,Manual,1,Toyota Hyryder,2023,1985000.0000000002,Comprehensive,19.39
Delhi,Diesel,SUV,Manual,2,Toyota Fortuner,2019,3100000.0,Third Party insurance,14.24
Delhi,Petrol,Sedan,Manual,1,Honda City,2016,550000.0,Third Party insurance,17.8
Delhi,Petrol,Sedan,Manual,2,Tata Zest,2016,285000.0,Third Party insurance,17.57
Delhi,Petrol,Sedan,Automatic,2,Honda City,2010,300000.0,Third Party insurance,16.8
Delhi,Petrol,Hatchback,Manual,2,Hyundai Santro Xing,2011,185000.0,Comprehensive,
Delhi,Petrol,Hatchback,Manual,1,Maruti Swift,2018,525000.0,Comprehensive,22
Delhi,Diesel,Sedan,Manual,1,Maruti Swift Dzire,2013,375000.0,Third Party insurance,23.4
Delhi,Petrol,Sedan,Manual,1,Hyundai Verna,2020,1011999.9999999999,Comprehensive,17.7
Delhi,Diesel,SUV,Manual,1,Hyundai Creta,2020,1350000.0,Third Party,
Delhi,Cng,Hatchback,Manual,1,Maruti S-Presso,2020,400000.0,Third Party insurance,31.2
Delhi,Diesel,SUV,Manual,1,Tata New Safari,2022,1930000.0,Comprehensive,16.14
Delhi,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2017,525000.0,Comprehensive,18.9
Delhi,Petrol,Hatchback,Manual,1,Renault KWID,2019,425000.0,Comprehensive,25.17
Delhi,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2019,525000.0,Comprehensive,18.9
Delhi,Petrol,Hatchback,Manual,1,Volkswagen Polo,2013,375000.0,Comprehensive,16.47
Delhi,Diesel,SUV,Automatic,1,Hyundai Alcazar,2021,2100000.0,Third Party insurance,18.1
Delhi,Petrol,Sedan,Manual,1,Honda Amaze,2015,409999.99999999994,Comprehensive,18
Delhi,Cng,SUV,Manual,1,Mahindra KUV 100 NXT,2018,434999.99999999994,Third Party insurance,18.15
Delhi,Petrol,Sedan,Manual,1,Honda City,2016,645000.0,Third Party insurance,17.8
Delhi,Petrol,SUV,Automatic,1,Tata Nexon,2019,775000.0,Comprehensive,17
Delhi,Petrol,SUV,Manual,2,Renault Duster,2014,375000.0,Comprehensive,13.24
Delhi,Petrol,SUV,Manual,2,Ford Ecosport,2017,650000.0,Comprehensive,15.9
Delhi,Petrol,Sedan,Manual,2,Volkswagen Vento,2010,204999.99999999997,Third Party insurance,15.04
Delhi,Petrol,Sedan,Automatic,1,Mercedes-Benz E-Class,2015,2390000.0,Comprehensive,12
Delhi,Petrol,SUV,Manual,2,Mahindra KUV 100,2018,529000.0,Zero Dep,18.15
Delhi,Petrol,Hatchback,Manual,1,Renault KWID,2018,300000.0,Third Party insurance,22.25
Delhi,Petrol,Sedan,Automatic,1,Mercedes-Benz C-Class,2015,2400000.0,Comprehensive,11.74
Delhi,Diesel,MUV,Manual,1,Toyota Innova Crysta,2018,1678000.0,Comprehensive,
Delhi,Petrol,Hatchback,Manual,1,Maruti Swift,2017,499000.0,Comprehensive,22.38
Delhi,Petrol,SUV,Automatic,1,Mini Cooper Countryman,2021,3275000.0,Comprehensive,14.34
Delhi,Petrol,Sedan,Manual,1,Toyota Etios,2011,206999.99999999997,Comprehensive,17.6
Delhi,Petrol,Hatchback,Automatic,2,Maruti Celerio,2016,390000.0,Third Party insurance,23.1
Delhi,Petrol,Sedan,Manual,1,Honda City,2015,603000.0,Comprehensive,17.4
Delhi,Petrol,Sedan,Automatic,1,Toyota Camry,2014,1400000.0,Third Party insurance,19.16
Delhi,Diesel,SUV,Automatic,1,Mercedes-Benz GL-Class,2015,3150000.0,Third Party insurance,11.3
Delhi,Diesel,Sedan,Automatic,1,Mercedes-Benz E-Class,2019,5000000.0,Comprehensive,16.1
Delhi,Diesel,MUV,Automatic,1,Toyota Innova Crysta,2019,1725000.0,Zero Dep,11.36
Delhi,Petrol,SUV,Automatic,1,Mercedes-Benz GLC,2020,5240000.0,Comprehensive,12.74
Delhi,Petrol,Sedan,Automatic,2,BMW 7 Series,2012,1600000.0,Comprehensive,8.45
Delhi,Petrol,Sedan,Manual,1,Toyota Corolla Altis,2017,1250000.0,Comprehensive,14.28
Delhi,Petrol,SUV,Automatic,1,MG Hector Plus,2021,1925000.0,Comprehensive,16.56
Delhi,Diesel,Hatchback,Manual,3,Hyundai i20,2012,250000.0,Third Party insurance,23
Delhi,Petrol,Sedan,Automatic,1,Honda Amaze,2022,935000.0,Third Party insurance,18.3
Delhi,Cng,MUV,Manual,1,Maruti Ertiga,2013,551000.0,Third Party insurance,26.11
Delhi,Petrol,Hatchback,Manual,1,Maruti Ignis,2022,505999.99999999994,Comprehensive,20.89
Delhi,Diesel,SUV,Automatic,1,Land Rover Range Rover Sport,2016,6300000.0,Comprehensive,12.65
Delhi,Petrol,Sedan,Manual,1,Honda Amaze,2016,422000.0,Zero Dep,18
Delhi,Petrol,MUV,Manual,1,Maruti Ertiga,2014,631000.0,Comprehensive,20.51
Delhi,Petrol,Hatchback,Manual,1,Maruti Baleno,2017,590000.0,Third Party insurance,21.01
Delhi,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2017,499000.0,Zero Dep,18.9
Delhi,Petrol,Hatchback,Automatic,1,Maruti Swift,2022,785000.0,Third Party insurance,22.56
Delhi,Diesel,Hatchback,Manual,2,Hyundai i20,2014,325000.0,Comprehensive,21.9
Delhi,Petrol,SUV,Automatic,1,Land Rover Discovery Sport,2017,3600000.0,Comprehensive,12.63
Delhi,Petrol,Sedan,Automatic,1,Toyota Yaris,2020,925000.0,Comprehensive,17.8
Delhi,Petrol,Sedan,Manual,1,Maruti Ciaz,2016,645000.0,Third Party insurance,20.73
Delhi,Petrol,Sedan,Manual,1,Maruti Ciaz,2018,760000.0,Third Party insurance,21.56
Delhi,Petrol,Sedan,Automatic,1,BMW 3 Series,2020,4200000.0,Comprehensive,16.13
Delhi,Petrol,Sedan,Manual,1,Honda City,2021,1245000.0,Third Party insurance,17.4
Delhi,Diesel,SUV,Manual,1,Renault Duster,2014,500000.0,Third Party insurance,19.01
Delhi,Cng,Hatchback,Manual,1,Maruti Wagon R,2015,280000.0,Third Party insurance,26.6
Delhi,Petrol,Sedan,Manual,3,Honda City,2009,114999.99999999999,Third Party insurance,17
Delhi,Diesel,SUV,Manual,1,Ford Ecosport,2018,600000.0,Third Party insurance,23
Delhi,Diesel,SUV,Manual,1,Tata Harrier,2021,1650000.0,Third Party insurance,16.35
Delhi,Petrol,SUV,Manual,2,Hyundai Venue,2021,852999.9999999999,Zero Dep,18.27
Delhi,Petrol,SUV,Automatic,2,Tata Nexon,2019,861000.0,Zero Dep,17
Delhi,Petrol,Sedan,Manual,2,Volkswagen Vento,2011,275000.0,Third Party insurance,15.04
Delhi,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2014,418000.0,Comprehensive,18.9
Delhi,Petrol,Hatchback,Manual,2,Hyundai i10,2011,190000.0,Third Party,20.36
Delhi,Diesel,SUV,Automatic,1,Mahindra Thar,2023,1850000.0,Third Party,
Delhi,Petrol,Hatchback,Manual,1,Hyundai i20 Active,2015,519000.00000000006,Comprehensive,17.19
Delhi,Cng,Hatchback,Manual,1,Maruti Wagon R,2015,320000.0,Third Party insurance,26.6
Delhi,Cng,Hatchback,Manual,2,Maruti Wagon R,2019,501000.0,Zero Dep,33.54
Delhi,Petrol,Hatchback,Manual,1,Maruti Swift,2022,700000.0,Third Party insurance,22.38
Delhi,Diesel,SUV,Manual,2,Ford Ecosport,2018,600000.0,Third Party insurance,23
Delhi,Petrol,SUV,Automatic,1,Tata Nexon,2018,675000.0,Third Party insurance,17
Delhi,Petrol,Hatchback,Manual,1,Maruti Swift,2019,550000.0,Third Party insurance,21.21
Delhi,Cng,Hatchback,Manual,1,Maruti Wagon R,2016,345000.0,Comprehensive,33.54
Delhi,Cng,Hatchback,Manual,1,Maruti Wagon R,2021,541000.0,Comprehensive,33.54
Delhi,Petrol,Hatchback,Manual,1,Maruti Alto K10,2023,430000.0,Comprehensive,24.39
Delhi,Petrol,SUV,Manual,1,Hyundai Venue,2022,860000.0,Comprehensive,
Delhi,Petrol,Hatchback,Manual,1,Hyundai Santro,2022,530000.0,Comprehensive,20.3
Delhi,Electric,SUV,Automatic,1,Tata Nexon EV Prime,2023,1423000.0,Comprehensive,
Delhi,Petrol,SUV,Manual,1,Kia Sonet,2023,1070000.0,Comprehensive,18.2
Delhi,Petrol,Hatchback,Manual,1,Hyundai i10,2010,173000.0,Comprehensive,20.36
Delhi,Petrol,SUV,Manual,1,Nissan Magnite,2021,707000.0,Comprehensive,18.75
Delhi,Petrol,Sedan,Automatic,1,Honda Amaze,2021,819999.9999999999,Comprehensive,18.3
Delhi,Petrol,SUV,Manual,1,Renault Kiger,2021,827999.9999999999,Third Party,20.5
Delhi,Petrol,SUV,Manual,1,Maruti Brezza,2023,1255000.0,Comprehensive,19.89
Delhi,Diesel,SUV,Manual,2,Maruti Vitara Brezza,2018,690000.0,Third Party insurance,24.3
Delhi,Petrol,MUV,Manual,1,Renault Triber,2022,616000.0,Comprehensive,20
Delhi,Diesel,SUV,Manual,1,Tata New Safari,2022,2099000.0,Comprehensive,16.14
Delhi,Petrol,SUV,Manual,1,Hyundai Venue,2019,800000.0,Comprehensive,18.27
Delhi,Diesel,SUV,Automatic,1,Jeep Compass,2021,2450000.0,Comprehensive,14.9
Delhi,Diesel,Sedan,Manual,1,Ford Aspire,2015,315000.0,Third Party insurance,25.83
Delhi,Diesel,Sedan,Manual,1,Ford Aspire,2015,315000.0,Third Party insurance,25.83
Delhi,Petrol,Sedan,Manual,1,Honda City,2015,650000.0,Comprehensive,17.4
Delhi,Diesel,SUV,Automatic,1,Mercedes-Benz GLE,2020,7800000.0,Comprehensive,
Delhi,Cng,Hatchback,Manual,1,Maruti Wagon R,2017,310000.0,Third Party insurance,26.6
Delhi,Petrol,SUV,Automatic,1,Tata Nexon,2019,825000.0,Third Party insurance,17
Delhi,Petrol,Sedan,Manual,1,Honda Amaze,2016,484999.99999999994,Comprehensive,17.8
Delhi,Petrol,Sedan,Manual,1,Honda Amaze,2015,350000.0,Third Party insurance,18
Delhi,Petrol,Sedan,Automatic,1,Honda Amaze,2019,795000.0,Comprehensive,18.1
Delhi,Diesel,Sedan,Automatic,1,BMW 3 Series,2020,4090000.0,Comprehensive,20.37
Delhi,Petrol,Hatchback,Manual,1,Maruti Swift,2017,470000.0,Third Party,20.4
Delhi,Petrol,Hatchback,Manual,1,Hyundai Grand i10 Nios,2020,625000.0,Comprehensive,20.7
Delhi,Diesel,SUV,Automatic,1,BMW X5,2019,7290000.000000001,Comprehensive,13.38
Delhi,Petrol,SUV,Manual,1,Tata Punch,2022,794000.0,Comprehensive,20.09
Delhi,Petrol,Hatchback,Manual,1,Maruti Alto K10,2015,266000.0,Comprehensive,23.95
Delhi,Petrol,Sedan,Automatic,1,Mercedes-Benz CLA,2017,2390000.0,Comprehensive,15.04
Delhi,Petrol,Hatchback,Manual,2,Maruti Alto K10,2017,296000.0,Comprehensive,24.39
Delhi,Diesel,SUV,Automatic,1,Toyota Fortuner,2018,3090000.0,Comprehensive,12.9
Delhi,Diesel,SUV,Manual,1,Maruti Vitara Brezza,2018,607000.0,Third Party insurance,24.3
Delhi,Diesel,SUV,Automatic,1,Mercedes-Benz GLC,2018,4000000.0,Comprehensive,17.9
Delhi,Diesel,SUV,Automatic,1,BMW X1,2018,2750000.0,Comprehensive,20.68
Delhi,Petrol,Hatchback,Manual,1,Toyota Glanza,2022,740000.0,Third Party insurance,22.35
Delhi,Diesel,Hatchback,Manual,1,Fiat Punto,2013,114999.99999999999,Third Party insurance,20.3
